60 lattice points in polytope (module generators)
0 Hilbert basis elements of recession monoid
317 vertices of polyhedron
0 extreme rays of recession cone
29 support hyperplanes of polyhedron (homogenized)

embedding dimension = 9
affine dimension of the polyhedron = 6
rank of recession monoid = 0 (polyhedron is polytope)
  0  0  1  3  0   2   0   4  1
  0  0  1  6  3   0   4   6  2
  0  0  1  7  0   4   1   7  2
  0  0  1  7  1   3   0   8  2
  0  0  1  7  2   0   3   7  2
  0  0  1  9  3   5   3   9  3
  0  0  1  9  5   1   5   9  3
  0  0  1 11  1   5   1  11  3
  0  0  1 11  3   1   3  11  3
  0  0  2  0  2   2   1   3  1
  0  0  2  0  3   0   2   3  1
  0  0  2  0  3   1   0   4  1
  0  0  2  1  0   3   1   3  1
  0  0  2  2  0   0   3   3  1
  0  0  2  2  1   0   0   5  1
  0  0  2  6  1   0   5   6  2
  0  0  2  9  0   7   3   9  3
  0  0  2 10  3   2   0  13  3
  0  0  3  0  0   2   2   3  1
  0  0  3  0  0   3   0   4  1
  0  0  3  0  1   0   3   3  1
  0  0  3  1  0   0   2   4  1
  0  0  5  0  1   6   2   6  2
  0  0  5  2  3   0   0  10  2
  0  0  6  0  3   0   3   8  2
  0  0  6  1  0   1   6   6  2
  0  0  8  0  7   1   0  14  3
  0  0 11  0  0  12   5  12  4
  0  0 11  0  0  13   3  13  4
  0  0 11  0  9   0   2  18  4
  0  0 12  0 21   8   8  21  7
  0  0 12  0 23   6   6  23  7
  0  0 13  7  0   6   0  24  5
  0  0 17 11  6   0   0  36  7
  0  0 21  5  0   0  22  22  7
  0  1  0  1  3   0   2   3  1
  0  1  0  1  3   1   0   4  1
  0  1  0  2  0   3   1   3  1
  0  1  0  3  0   0   3   3  1
  0  1  0  3  1   0   0   5  1
  0  1  0  6  0   5   2   6  2
  0  1  0  7  0   4   0   8  2
  0  1  0  7  2   1   0   9  2
  0  1  0  9  5   0   6   9  3
  0  1  0 11  0   6   1  11  3
  0  1  0 11  1   5   0  12  3
  0  1  0 11  3   0   4  11  3
  0  1  0 12  4   7   4  12  4
  0  1  0 12  7   1   7  12  4
  0  1  0 15  1   7   1  15  4
  0  1  0 15  4   1   4  15  4
  0  1  1  0  1   3   1   3  1
  0  1  2  0  0   1   3   3  1
  0  1  2  0  1   0   2   4  1
  0  2  0  0  2   0   3   3  1
  0  2  0  0  3   0   0   5  1
  0  2  0  1  1   1   0   5  1
  0  2  0  4  8   4   3   9  3
  0  2  0  4  9   2   4   9  3
  0  2  3  0  5   0   0  10  2
  0  2  5  5  2   0   0  16  3
  0  3  0  0  7   0   3   7  2
  0  3  0  1  2   6   2   6  2
  0  3  0  3  0   6   0   8  2
  0  3  2  1  0   2   6   6  2
  0  3  3  0  0   3   3   8  2
  0  3  9  3  0   0   9  16  4
  0  4  0  0  4   3   0   9  2
  0  4  0  0  9   4   4   9  3
  0  4  0  0 11   2   2  11  3
  0  4  0  3  1   0   3   9  2
  0  4  1  0  3   2   0  10  2
  0  4  1  0  4   0   1  10  2
  0  4  1  1  2   1   1  10  2
  0  5  0  5  0   2   9   9  3
  0  5  0  7  0   0   5  13  3
  0  5  0 11  0   5   0  19  4
  0  5  1  0  4   8   0  12  3
  0  5 16  0  5   0  22  22  7
  0  5 22  5  0   0  29  29  9
  0  6  0  0 14   3   0  17  4
  0  6  0  6 23   6   6  23  7
  0  6  1  1  6   0   0  16  3
  0  6  7  7  0   0   6  24  5
  0  6 11 11  0   6   0  36  7
  0  7  0  1  6  10   0  16  4
  0  7  0  7  0   7   0  19  4
  0  7  3  0  4  16   4  16  5
  0  7  7  0  0   7  14  15  5
  0  7  7  0  0  14   0  22  5
  0  8  0  0 15   0  12  15  5
  0  8  0  3  8   0   0  21  4
  0  8  0 12 33  12  12  33 11
  0  9  9  0  0  24   0  28  7
  0 10  3  0  7   3   3  24  5
  0 11  0 11  0  24  10  24  8
  0 11  0 11  0  26   6  26  8
  0 11 11  0  0  27  14  27  9
  0 11 11  0  0  32   4  32  9
  0 14  3  3  8   6   0  36  7
  0 14  3  3 11   0   3  36  7
  0 14  7  7  0   7   7  38  8
  0 16  0 16  0   0  29  29  9
  0 16  3  0 19   0   0  42  8
  0 18  0  0 18  28  13  33 11
  0 19  5  0 14  39  14  39 13
  0 21  0 21  0   0  21  47 11
  0 21 21 21  0   0  21  76 16
  0 22  0  0 22  27   0  49 12
  0 42 21 21  0  42   0 124 25
  1  0  1  0  1   2   2   3  1
  1  0  1  0  1   3   0   4  1
  1  0  1  0  2   0   3   3  1
  1  0  1  1  0   1   3   3  1
  1  0  1  2  6   0   4   6  2
  1  0  1  2  6   2   0   8  2
  1  0  1  4  0   6   2   6  2
  1  0  1  4  8   4   3   9  3
  1  0  1  4  9   2   4   9  3
  1  0  1 10  3   1   0  14  3
  1  0  1 12  0  10   4  12  4
  1  0  1 14  0   8   0  16  4
  1  0  1 14  4   2   0  18  4
  1  0  1 18 10   0  12  18  6
  1  0  1 22  0  12   2  22  6
  1  0  1 22  2  10   0  24  6
  1  0  1 22  6   0   8  22  6
  1  0  1 24  8  14   8  24  8
  1  0  1 24 14   2  14  24  8
  1  0  1 30  2  14   2  30  8
  1  0  1 30  8   2   8  30  8
  1  0  2  9  0   1   8   9  3
  1  0  3  0  2   6   2   6  2
  1  0  3 12  1   0  11  12  4
  1  0  5  1  0   1   4   8  2
  1  0  8  0  1   2   9   9  3
  1  0 11  1  0   3  12  12  4
  1  0 12  0 12   1   0  24  5
  1  1  0  1  1   0   1   5  1
  1  1  0  5  1   0   6   6  2
  1  1  0  6  1   1   0  10  2
  1  1  0 10  1   0   7  10  3
  1  1  0 10  3   0   1  14  3
  1  1  0 18  0  10   0  20  5
  1  1  0 21 12   0  14  21  7
  1  1  0 26  0  14   2  26  7
  1  1  0 26  2  12   0  28  7
  1  1  0 26  7   0   9  26  7
  1  1  0 27  9  16   9  27  9
  1  1  0 27 16   2  16  27  9
  1  1  0 34  2  16   2  34  9
  1  1  0 34  9   2   9  34  9
  1  2  1  0  2   6   0   8  2
  1  2  2  0  1   2   6   6  2
  1  3  1  0  3   1   1  10  2
  1  4  0  1  4   8   0  12  3
  2  0  2  0  9   4   4   9  3
  2  0  2  0 11   2   2  11  3
  2  0  2  2  0   5   0   9  2
  2  0  2  6  2   0   9   9  3
  2  0  2 16  5   0   2  23  5
  2  0  3  0  3   2   0  10  2
  2  0  3  2  0   2   1  10  2
  2  0  5  5  0   2   0  16  3
  2  0 19  0 19   0   2  38  8
  2  1  1  1  1   2   6   6  2
  2  1  1  1  1   5   0   9  2
  2  1  1  2  0   2   5   7  2
  2  1  2  0  2   3   0  10  2
  2  1  2  1  2   0   2  10  2
  2  2  0  2  5   7   0  12  3
  2  2  0  2  9   0   2  13  3
  2  2  0  4 17   4   4  17  5
  2  2  0  6  0   2   9   9  3
  2  2  0  6 15   0  10  15  5
  2  2  0 10 18  10   7  21  7
  2  2  0 10 21   4  10  21  7
  2  2  0 11  0  15   5  15  5
  2  2  0 24  7   2   0  33  7
  2  2  0 27  0  23   9  27  9
  2  2  0 32  9   4   0  41  9
  2  2  2  0  2  10   1  11  3
  2  4  1  1  4   2   0  16  3
  2  8  8  2  0   8  21  21  7
  3  0  3  0  7   3   0  14  3
  3  0  3  0  8   0   3  13  3
  3  0  3  0 14   0   6  14  4
  3  0  3  0 14   3   0  17  4
  3  0  3  2  4  12   4  12  4
  3  0  3  6 23   6   6  23  7
  3  0  3 22  0   3  17  22  7
  3  0  3 26  3   0  19  26  8
  3  0  4  0  3   2   9   9  3
  3  0  4  4  0   3   0  16  3
  3  0  5  0  3  13   3  13  4
  3  0  9  0  3   0   9  16  4
  3  0 14 11  3   0   3  36  7
  3  2  2  3  0   3   2  15  3
  3  3  0  3  3  12   0  16  4
  3  3  0  3  7   0  12  12  4
  3  3  0  3 16   3   0  22  5
  3  3  0  4  5  15   5  15  5
  3  3  0  8 20   8   0  28  7
  3  3  0 26  0   3  19  26  8
  3  3 13 13  3   0   3  42  8
  3  3 15  3  0   3  15  28  7
  3  4  0  3  4  16   4  16  5
  3  5  0  3  5   3   0  21  4
  3 11  3  0 11   6   0  36  7
  3 11  3  0 14   0   3  36  7
  3 13  3  0 16   3   0  42  8
  3 13  3  3 13   0   3  42  8
  4  0  4  0 15   0  12  15  5
  4  0  4  5  4   0   4  19  4
  4  0  4  7  0   4   0  21  4
  4  0  4 12 33  12  12  33 11
  4  1  4  0  4   3  12  12  4
  4  2  2  4  0   9   0  19  4
  4  4  0  4  5  19   5  19  6
  4  4  0  4 21   0  16  21  7
  4  5  5  0  4  24   4  24  7
  5  0  5 14  0   5   0  31  6
  5  0  5 22  5   0   5  38  8
  5  0  5 33  0   5  29  33 11
  5  0  5 36  5   0  33  36 12
  5  0 22  0  5   0  29  29  9
  5  0 37  5  0   5  44  44 14
  5  4  4  1  4  24   4  24  7
  5  5  0  5  5   4  18  18  6
  5  5  0 22  0   5   5  38  8
  5  5  0 26  0  10   0  44  9
  5  5  0 26  5   0   5  44  9
  5  5  0 36  0   5  33  36 12
  5  5  0 39  5   0  37  39 13
  5  5 38  5  0   5  51  51 16
  5 14  0  5 14  39  14  39 13
  5 18  5  0 18  48  18  48 16
  6  0  6  0 23   0   6  29  7
  6  0 11  0  6   0  11  26  6
  6  3  3  6  0  24   0  28  7
  6  5  3  3  5   6   0  32  6
  6  6  0  6 37   0  18  37 11
  6  6  0  6 37   9   0  46 11
  6  6  0 12 41  12   0  53 13
  6 10  3  3 10   3   3  42  8
  7  0  7  0  9  24   9  24  8
  7  0  7  5  7   0  22  22  7
  7  0 10  7  0  10   0  36  7
  7  0 11  0  7  11   0  34  7
  7  2  5  2  5  27   5  27  8
  7  3  7  7  0   7   3  36  7
  7  4  4  3  4   4  22  22  7
  7  5  5  2  5  10   0  36  7
  7  7  0 14  0   7   7  38  8
  7  7  7  0  7   7   7  38  8
  8  0 13  0 13   0   8  38  8
  8  3  8  8  0  11   0  42  8
  8  5  8  0  8   5   8  38  8
  8  7  1  7  7   8   0  42  8
  8  8  0  8  8   0  29  29  9
  8  8  0 28 75  28  28  75 25
  9  0  9  2  7  33   7  33 10
  9  0  9  9  0  33   0  40 10
  9  0 14  0  9   0  29  29  9
  9  0 14  5  9   0   9  44  9
  9  4  9  0 13   9   0  46  9
  9  5  4  5  9   0  29  29  9
  9  5  9  0 14   0   9  44  9
  9  9  0 18  0  42   0  52 13
  9  9  9  0  9  42   0  52 13
 10  5  5  8  2   8  31  31 10
 10  7  3 14  0  10   7  49 10
 10 10  0 20  0  12  39  39 13
 10 10 10  0 10  12  39  39 13
 11  0 11  0 11  36  15  36 12
 11  0 11  0 11  38  11  38 12
 11  0 11 11  0  39  19  39 13
 11  0 11 11  0  45   7  45 13
 11  7  4  7  7   4  35  35 11
 11  7  4 14  0  18   0  56 11
 11 11  0 11 11  48  20  48 16
 11 11  0 11 11  52  12  52 16
 11 11  0 22  0  51  24  51 17
 11 11  0 22  0  58  10  58 17
 11 11 11  0 11  51  24  51 17
 12 12  0 12 75  32  32  75 25
 12 12  0 12 89  18  18  89 25
 13  8  8 13  0  21   0  67 13
 13 10 10  3 10  10  10  64 13
 14  5 14  0 14   5  44  44 14
 14 14  0 14 23  66  23  66 22
 15 11 11 11  4  11  11  76 15
 16  5 16  0 21   0  51  51 16
 16 11 11 11  5  22   0  84 16
 17 12 12 12 12   5  12  88 17
 18  9  9  9  9  66   0  80 20
 18 16  9  9 16   9   9  94 18
 20 10 10 20  0  24  63  63 21
 21 21  0 21 21  21   0 115 22
 21 21  0 42  0  42   0 124 25
 21 21 21  0 21  42   0 124 25
 21 21 21 21  0  21  21 124 25
 21 21 21 21  0  42   0 134 26
 21 21 21 21 21   0  21 134 26
 22 11 11 11 11  78  38  78 26
 22 11 11 11 11  90  14  90 26
 22 11 11 22  0  81  42  81 27
 22 11 11 22  0  96  12  96 27
 22 22 22  0 22 115  22 115 34
 25 14 14 14 11  14  79  79 25
 32 16 16 32  0  32 101 101 33
 32 32  0 64  0  32 125 125 41
 32 32 32  0 32  32 125 125 41
 32 32 32 32  0  32 135 135 43

0 extreme rays of recession cone:

29 support hyperplanes of polyhedron (homogenized):
 -7  2  2  2  2  2  2 2 -11
 -5 -5 -5  4  4  4  4 4 -13
 -4 -4 -4 -4  5  5  5 5 -14
 -2 -2 -2 -2 -2 -2  7 7 -16
 -2 -2  1  1  1  1  1 1  -4
 -1 -1 -1 -1 -1 -1 -1 8 -17
 -1 -1 -1 -1 -1  2  2 2  -5
 -1 -1 -1  1  1  1  1 0   0
 -1 -1  0  0  1  1  1 0   0
 -1 -1  0  1  1  1  0 0   0
 -1 -1  1  1  1  0  0 0   0
 -1  0  0  0  0  1  1 0   0
 -1  0  0  0  1  1  0 0   0
 -1  0  0  1  1  0  0 0   0
 -1  0  1  1  0  0  0 0   0
 -1  1  1  0  0  0  0 0   0
  0  0  0 -1 -1  0  1 1   0
  0  0  0 -1  0  0  0 1   0
  0  0  0  0 -1 -1  1 1   0
  0  0  0  0 -1  0  0 1   0
  0  0  0  0  0 -1  0 1   0
  0  0  0  0  0  0 -1 1   0
  0  0  0  0  0  0  1 0   0
  0  0  0  0  0  1  0 0   0
  0  0  0  0  1  0  0 0   0
  0  0  0  1  0  0  0 0   0
  0  0  1  0  0  0  0 0   0
  0  1  0  0  0  0  0 0   0
  1  0  0  0  0  0  0 0   0

2 equations:
 1 0 -1 -2 -3 -4 -5 -6  39
 0 1  2  3  4  5  6  7 -49

7 basis elements of generated  lattice:
 1 0 0 0 0 0 -7   6 0
 0 1 0 0 0 0 -6   5 0
 0 0 1 0 0 0 -5   4 0
 0 0 0 1 0 0 -4   3 0
 0 0 0 0 1 0 -3   2 0
 0 0 0 0 0 1 -2   1 0
 0 0 0 0 0 0 21 -11 1

